Module Marks Summer 2013. ,,,,,
Undergraduate Degree Students,,,,,
Some qualifications are excluded (THEO COMDEG LOCDEG COMMST DEFT & DISDEG),,,,,
"Includes block codes 1,51,5S,R2 and 2 but excludes RB (year long)",,,,,
,,,,,
,,,,,
Qual Code,Qual Description,Year,Module,Mark,Grade
ARTS,ARTS DOUBLE HONOURS,1,MN172,62,PASS
ARTS,ARTS DOUBLE HONOURS,1,MN172,62,PASS
ARTS,ARTS DOUBLE HONOURS,1,MN172,62,PASS
ARTS,ARTS DOUBLE HONOURS,1,MN172,62,PASS
ARTS,ARTS DOUBLE HONOURS,1,MN172,62,PASS
ARTS,ARTS DOUBLE HONOURS,1,MN172,62,PASS
ARTS,ARTS DOUBLE HONOURS,1,MN172,63,PASS
ARTS,ARTS DOUBLE HONOURS,1,MN172,63,PASS
ARTS,ARTS DOUBLE HONOURS,1,MN172,64,PASS
ARTS,ARTS DOUBLE HONOURS,1,MN172,64,PASS
ARTS,ARTS DOUBLE HONOURS,1,MN172,64,PASS
ARTS,ARTS DOUBLE HONOURS,1,MN172,64,PASS
ARTS,ARTS DOUBLE HONOURS,1,MN172,64,PASS
ARTS,ARTS DOUBLE HONOURS,1,MN172,64,PASS
ARTS,ARTS DOUBLE HONOURS,1,MN172,64,PASS
ARTS,ARTS DOUBLE HONOURS,1,MN172,64,PASS
ARTS,ARTS DOUBLE HONOURS,1,MN172,64,PASS
ARTS,ARTS DOUBLE HONOURS,1,MN172,65,PASS
ARTS,ARTS DOUBLE HONOURS,1,MN172,65,PASS
ARTS,ARTS DOUBLE HONOURS,1,MN172,65,PASS
ARTS,ARTS DOUBLE HONOURS,1,MN172,65,PASS
ARTS,ARTS DOUBLE HONOURS,1,MN172,65,PASS
ARTS,ARTS DOUBLE HONOURS,1,MN172,65,PASS
ARTS,ARTS DOUBLE HONOURS,1,MN172,65,PASS
ARTS,ARTS DOUBLE HONOURS,1,MN172,65,PASS
ARTS,ARTS DOUBLE HONOURS,1,MN172,65,PASS
ARTS,ARTS DOUBLE HONOURS,1,MN172,65,PASS
ARTS,ARTS DOUBLE HONOURS,1,MN172,66,PASS
ARTS,ARTS DOUBLE HONOURS,1,MN172,66,PASS
ARTS,ARTS DOUBLE HONOURS,1,MN172,66,PASS
ARTS,ARTS DOUBLE HONOURS,1,MN172,66,PASS
ARTS,ARTS DOUBLE HONOURS,1,MN172,66,PASS
ARTS,ARTS DOUBLE HONOURS,1,MN172,66,PASS
ARTS,ARTS DOUBLE HONOURS,1,MN172,66,PASS
ARTS,ARTS DOUBLE HONOURS,1,MN172,66,PASS
ARTS,ARTS DOUBLE HONOURS,1,MN172,66,PASS
ARTS,ARTS DOUBLE HONOURS,1,MN172,66,PASS
ARTS,ARTS DOUBLE HONOURS,1,MN172,67,PASS
ARTS,ARTS DOUBLE HONOURS,1,MN172,67,PASS
ARTS,ARTS DOUBLE HONOURS,1,MN172,67,PASS
ARTS,ARTS DOUBLE HONOURS,1,MN172,67,PASS
ARTS,ARTS DOUBLE HONOURS,1,MN172,67,PASS
ARTS,ARTS DOUBLE HONOURS,1,MN172,67,PASS
ARTS,ARTS DOUBLE HONOURS,1,MN172,67,PASS
ARTS,ARTS DOUBLE HONOURS,1,MN172,67,PASS
ARTS,ARTS DOUBLE HONOURS,1,MN172,67,PASS
ARTS,ARTS DOUBLE HONOURS,1,MN172,68,PASS
ARTS,ARTS DOUBLE HONOURS,1,MN172,68,PASS
ARTS,ARTS DOUBLE HONOURS,1,MN172,68,PASS
ARTS,ARTS DOUBLE HONOURS,1,MN172,70,PASS
ARTS,ARTS DOUBLE HONOURS,1,MN172,70,PASS
ARTS,ARTS DOUBLE HONOURS,1,MN172,70,PASS
ARTS,ARTS DOUBLE HONOURS,1,MN172,70,PASS
ARTS,ARTS DOUBLE HONOURS,1,MN172,70,PASS
ARTS,ARTS DOUBLE HONOURS,1,MN172,70,PASS
ARTS,ARTS DOUBLE HONOURS,1,MN172,70,PASS
ARTS,ARTS DOUBLE HONOURS,1,MN172,70,PASS
ARTS,ARTS DOUBLE HONOURS,1,MN172,70,PASS
ARTS,ARTS DOUBLE HONOURS,1,MN172,70,PASS
ARTS,ARTS DOUBLE HONOURS,1,MN172,70,PASS
ARTS,ARTS DOUBLE HONOURS,1,MN172,70,PASS
ARTS,ARTS DOUBLE HONOURS,1,MN172,70,PASS
ARTS,ARTS DOUBLE HONOURS,1,MN172,70,PASS
ARTS,ARTS DOUBLE HONOURS,1,MN172,70,PASS
ARTS,ARTS DOUBLE HONOURS,1,MN172,70,PASS
ARTS,ARTS DOUBLE HONOURS,1,MN172,70,PASS
ARTS,ARTS DOUBLE HONOURS,1,MN172,70,PASS
ARTS,ARTS DOUBLE HONOURS,1,MN172,70,PASS
ARTS,ARTS DOUBLE HONOURS,1,MN172,71,PASS
ARTS,ARTS DOUBLE HONOURS,1,MN172,71,PASS
ARTS,ARTS DOUBLE HONOURS,1,MN172,71,PASS
ARTS,ARTS DOUBLE HONOURS,1,MN172,71,PASS
ARTS,ARTS DOUBLE HONOURS,1,MN172,71,PASS
ARTS,ARTS DOUBLE HONOURS,1,MN172,71,PASS
ARTS,ARTS DOUBLE HONOURS,1,MN172,71,PASS
ARTS,ARTS DOUBLE HONOURS,1,MN172,71,PASS
ARTS,ARTS DOUBLE HONOURS,1,MN172,71,PASS
ARTS,ARTS DOUBLE HONOURS,1,MN172,71,PASS
ARTS,ARTS DOUBLE HONOURS,1,MN172,71,PASS
ARTS,ARTS DOUBLE HONOURS,1,MN172,72,PASS
ARTS,ARTS DOUBLE HONOURS,1,MN172,72,PASS
ARTS,ARTS DOUBLE HONOURS,1,MN172,72,PASS
ARTS,ARTS DOUBLE HONOURS,1,MN172,72,PASS
ARTS,ARTS DOUBLE HONOURS,1,MN172,72,PASS
ARTS,ARTS DOUBLE HONOURS,1,MN172,72,PASS
ARTS,ARTS DOUBLE HONOURS,1,MN172,72,PASS
ARTS,ARTS DOUBLE HONOURS,1,MN172,72,PASS
ARTS,ARTS DOUBLE HONOURS,1,MN172,72,PASS
ARTS,ARTS DOUBLE HONOURS,1,MN172,72,PASS
ARTS,ARTS DOUBLE HONOURS,1,MN172,72,PASS
ARTS,ARTS DOUBLE HONOURS,1,MN172,72,PASS
ARTS,ARTS DOUBLE HONOURS,1,MN172,72,PASS
ARTS,ARTS DOUBLE HONOURS,1,MN172,72,PASS
ARTS,ARTS DOUBLE HONOURS,1,MN172,72,PASS
ARTS,ARTS DOUBLE HONOURS,1,MN172,72,PASS
ARTS,ARTS DOUBLE HONOURS,1,MN172,72,PASS
ARTS,ARTS DOUBLE HONOURS,1,MN172,72,PASS
ARTS,ARTS DOUBLE HONOURS,1,MN172,72,PASS
ARTS,ARTS DOUBLE HONOURS,1,MN172,72,PASS
ARTS,ARTS DOUBLE HONOURS,1,MN172,72,PASS
ARTS,ARTS DOUBLE HONOURS,1,MN172,72,PASS
ARTS,ARTS DOUBLE HONOURS,1,MN172,73,PASS
ARTS,ARTS DOUBLE HONOURS,1,MN172,73,PASS
ARTS,ARTS DOUBLE HONOURS,1,MN172,73,PASS
ARTS,ARTS DOUBLE HONOURS,1,MN172,73,PASS
ARTS,ARTS DOUBLE HONOURS,1,MN172,73,PASS
ARTS,ARTS DOUBLE HONOURS,1,MN172,73,PASS
ARTS,ARTS DOUBLE HONOURS,1,MN172,73,PASS
ARTS,ARTS DOUBLE HONOURS,1,MN172,73,PASS
ARTS,ARTS DOUBLE HONOURS,1,MN172,74,PASS
ARTS,ARTS DOUBLE HONOURS,1,MN172,74,PASS
ARTS,ARTS DOUBLE HONOURS,1,MN172,74,PASS
ARTS,ARTS DOUBLE HONOURS,1,MN172,74,PASS
ARTS,ARTS DOUBLE HONOURS,1,MN172,74,PASS
ARTS,ARTS DOUBLE HONOURS,1,MN172,74,PASS
ARTS,ARTS DOUBLE HONOURS,1,MN172,74,PASS
ARTS,ARTS DOUBLE HONOURS,1,MN172,74,PASS
ARTS,ARTS DOUBLE HONOURS,1,MN172,74,PASS
ARTS,ARTS DOUBLE HONOURS,1,MN172,74,PASS
ARTS,ARTS DOUBLE HONOURS,1,MN172,74,PASS
ARTS,ARTS DOUBLE HONOURS,1,MN172,74,PASS
ARTS,ARTS DOUBLE HONOURS,1,MN172,74,PASS
ARTS,ARTS DOUBLE HONOURS,1,MN172,75,PASS
ARTS,ARTS DOUBLE HONOURS,1,MN172,75,PASS
ARTS,ARTS DOUBLE HONOURS,1,MN172,75,PASS
ARTS,ARTS DOUBLE HONOURS,1,MN172,75,PASS
ARTS,ARTS DOUBLE HONOURS,1,MN172,75,PASS
ARTS,ARTS DOUBLE HONOURS,1,MN172,75,PASS
ARTS,ARTS DOUBLE HONOURS,1,MN172,75,PASS
ARTS,ARTS DOUBLE HONOURS,1,MN172,75,PASS
ARTS,ARTS DOUBLE HONOURS,1,MN172,75,PASS
ARTS,ARTS DOUBLE HONOURS,1,MN172,75,PASS
ARTS,ARTS DOUBLE HONOURS,1,MN172,76,PASS
ARTS,ARTS DOUBLE HONOURS,1,MN172,76,PASS
ARTS,ARTS DOUBLE HONOURS,1,MN172,76,PASS
ARTS,ARTS DOUBLE HONOURS,1,MN172,76,PASS
ARTS,ARTS DOUBLE HONOURS,1,MN172,76,PASS
ARTS,ARTS DOUBLE HONOURS,1,MN172,76,PASS
ARTS,ARTS DOUBLE HONOURS,1,MN172,76,PASS
ARTS,ARTS DOUBLE HONOURS,1,MN172,76,PASS
ARTS,ARTS DOUBLE HONOURS,1,MN172,76,PASS
ARTS,ARTS DOUBLE HONOURS,1,MN172,77,PASS
ARTS,ARTS DOUBLE HONOURS,1,MN172,77,PASS
ARTS,ARTS DOUBLE HONOURS,1,MN172,77,PASS
ARTS,ARTS DOUBLE HONOURS,1,MN172,77,PASS
ARTS,ARTS DOUBLE HONOURS,1,MN172,77,PASS
ARTS,ARTS DOUBLE HONOURS,1,MN172,77,PASS
ARTS,ARTS DOUBLE HONOURS,1,MN172,77,PASS
ARTS,ARTS DOUBLE HONOURS,1,MN172,77,PASS
ARTS,ARTS DOUBLE HONOURS,1,MN172,77,PASS
ARTS,ARTS DOUBLE HONOURS,1,MN172,77,PASS
ARTS,ARTS DOUBLE HONOURS,1,MN172,77,PASS
ARTS,ARTS DOUBLE HONOURS,1,MN172,78,PASS
ARTS,ARTS DOUBLE HONOURS,1,MN172,78,PASS
ARTS,ARTS DOUBLE HONOURS,1,MN172,78,PASS
ARTS,ARTS DOUBLE HONOURS,1,MN172,78,PASS
ARTS,ARTS DOUBLE HONOURS,1,MN172,78,PASS
ARTS,ARTS DOUBLE HONOURS,1,MN172,80,PASS
ARTS,ARTS DOUBLE HONOURS,1,MN172,80,PASS
ARTS,ARTS DOUBLE HONOURS,1,MN172,80,PASS
ARTS,ARTS DOUBLE HONOURS,1,MN172,80,PASS
ARTS,ARTS DOUBLE HONOURS,1,MN172,80,PASS
ARTS,ARTS DOUBLE HONOURS,1,MN172,80,PASS
ARTS,ARTS DOUBLE HONOURS,1,MN172,80,PASS
ARTS,ARTS DOUBLE HONOURS,1,MN172,80,PASS
ARTS,ARTS DOUBLE HONOURS,1,MN172,80,PASS
ARTS,ARTS DOUBLE HONOURS,1,MN172,80,PASS
ARTS,ARTS DOUBLE HONOURS,1,MN172,80,PASS
ARTS,ARTS DOUBLE HONOURS,1,MN172,80,PASS
ARTS,ARTS DOUBLE HONOURS,1,MN172,81,PASS
ARTS,ARTS DOUBLE HONOURS,1,MN172,81,PASS
ARTS,ARTS DOUBLE HONOURS,1,MN172,81,PASS
ARTS,ARTS DOUBLE HONOURS,1,MN172,81,PASS
ARTS,ARTS DOUBLE HONOURS,1,MN172,81,PASS
ARTS,ARTS DOUBLE HONOURS,1,MN172,81,PASS
ARTS,ARTS DOUBLE HONOURS,1,MN172,82,PASS
ARTS,ARTS DOUBLE HONOURS,1,MN172,82,PASS
ARTS,ARTS DOUBLE HONOURS,1,MN172,82,PASS
ARTS,ARTS DOUBLE HONOURS,1,MN172,82,PASS
ARTS,ARTS DOUBLE HONOURS,1,MN172,82,PASS
ARTS,ARTS DOUBLE HONOURS,1,MN172,82,PASS
ARTS,ARTS DOUBLE HONOURS,1,MN172,83,PASS
ARTS,ARTS DOUBLE HONOURS,1,MN172,83,PASS
ARTS,ARTS DOUBLE HONOURS,1,MN172,83,PASS
ARTS,ARTS DOUBLE HONOURS,1,MN172,84,PASS
ARTS,ARTS DOUBLE HONOURS,1,MN172,84,PASS
ARTS,ARTS DOUBLE HONOURS,1,MN172,85,PASS
ARTS,ARTS DOUBLE HONOURS,1,MN172,88,PASS
ARTS,ARTS DOUBLE HONOURS,1,MN172,,ABSENT
ARTS,ARTS DOUBLE HONOURS,1,MN172,,ABSENT
ARTS,ARTS DOUBLE HONOURS,1,MN172,,ABSENT
ARTS,ARTS DOUBLE HONOURS,1,MP110,25,FAIL
ARTS,ARTS DOUBLE HONOURS,1,MP110,34,FAIL
ARTS,ARTS DOUBLE HONOURS,1,MP110,56,PASS
ARTS,ARTS DOUBLE HONOURS,1,MP110,62,PASS
ARTS,ARTS DOUBLE HONOURS,1,MP110,65,PASS
ARTS,ARTS DOUBLE HONOURS,1,MP110,68,PASS
ARTS,ARTS DOUBLE HONOURS,1,MP110,71,PASS
ARTS,ARTS DOUBLE HONOURS,1,MP110,76,PASS
ARTS,ARTS DOUBLE HONOURS,1,MP110,76,PASS
ARTS,ARTS DOUBLE HONOURS,1,MP110,81,PASS
ARTS,ARTS DOUBLE HONOURS,1,MP110,81,PASS
ARTS,ARTS DOUBLE HONOURS,1,MP110,84,PASS
ARTS,ARTS DOUBLE HONOURS,1,MP110,85,PASS
ARTS,ARTS DOUBLE HONOURS,1,MP110,87,PASS
ARTS,ARTS DOUBLE HONOURS,1,MP110,,ABSENT
ARTS,ARTS DOUBLE HONOURS,1,MP110,,ABSENT
ARTS,ARTS DOUBLE HONOURS,1,MP112,11,FAIL
ARTS,ARTS DOUBLE HONOURS,1,MP112,20,FAIL
ARTS,ARTS DOUBLE HONOURS,1,MP112,21,FAIL
ARTS,ARTS DOUBLE HONOURS,1,MP112,45,PASS
ARTS,ARTS DOUBLE HONOURS,1,MP112,53,PASS
ARTS,ARTS DOUBLE HONOURS,1,MP112,57,PASS
ARTS,ARTS DOUBLE HONOURS,1,MP112,57,PASS
ARTS,ARTS DOUBLE HONOURS,1,MP112,59,PASS
ARTS,ARTS DOUBLE HONOURS,1,MP112,59,PASS
ARTS,ARTS DOUBLE HONOURS,1,MP112,70,PASS
ARTS,ARTS DOUBLE HONOURS,1,MP112,71,PASS
ARTS,ARTS DOUBLE HONOURS,1,MP112,78,PASS
ARTS,ARTS DOUBLE HONOURS,1,MP112,85,PASS
ARTS,ARTS DOUBLE HONOURS,1,MP112,,ABSENT
ARTS,ARTS DOUBLE HONOURS,1,MP112,,ABSENT
ARTS,ARTS DOUBLE HONOURS,1,MP112,,ABSENT
ARTS,ARTS DOUBLE HONOURS,1,MP201,42,PASS
ARTS,ARTS DOUBLE HONOURS,1,MP201,42,PASS
ARTS,ARTS DOUBLE HONOURS,1,MP201,45,PASS
ARTS,ARTS DOUBLE HONOURS,1,MP201,57,PASS
ARTS,ARTS DOUBLE HONOURS,1,MP201,61,PASS
ARTS,ARTS DOUBLE HONOURS,1,MP201,63,PASS
ARTS,ARTS DOUBLE HONOURS,1,MP201,63,PASS
ARTS,ARTS DOUBLE HONOURS,1,MP201,63,PASS
ARTS,ARTS DOUBLE HONOURS,1,MP201,63,PASS
ARTS,ARTS DOUBLE HONOURS,1,MP201,66,PASS
ARTS,ARTS DOUBLE HONOURS,1,MP201,79,PASS
ARTS,ARTS DOUBLE HONOURS,1,MP201,85,PASS
ARTS,ARTS DOUBLE HONOURS,1,MP201,85,PASS
ARTS,ARTS DOUBLE HONOURS,1,MP201,91,PASS
ARTS,ARTS DOUBLE HONOURS,1,MP201,,ABSENT
ARTS,ARTS DOUBLE HONOURS,1,MP201,,ABSENT
ARTS,ARTS DOUBLE HONOURS,1,MT103A,11,FAIL
ARTS,ARTS DOUBLE HONOURS,1,MT103A,12,FAIL
ARTS,ARTS DOUBLE HONOURS,1,MT103A,16,FAIL
ARTS,ARTS DOUBLE HONOURS,1,MT103A,26,FAIL
ARTS,ARTS DOUBLE HONOURS,1,MT103A,27,FAIL
ARTS,ARTS DOUBLE HONOURS,1,MT103A,29,FAIL
ARTS,ARTS DOUBLE HONOURS,1,MT103A,32,FAIL
ARTS,ARTS DOUBLE HONOURS,1,MT103A,32,PASS BY COMPENSATION
ARTS,ARTS DOUBLE HONOURS,1,MT103A,33,FAIL
ARTS,ARTS DOUBLE HONOURS,1,MT103A,33,PASS BY COMPENSATION
ARTS,ARTS DOUBLE HONOURS,1,MT103A,35,PASS BY COMPENSATION
ARTS,ARTS DOUBLE HONOURS,1,MT103A,35,PASS BY COMPENSATION
ARTS,ARTS DOUBLE HONOURS,1,MT103A,40,PASS
ARTS,ARTS DOUBLE HONOURS,1,MT103A,41,PASS
ARTS,ARTS DOUBLE HONOURS,1,MT103A,41,PASS
ARTS,ARTS DOUBLE HONOURS,1,MT103A,42,PASS
ARTS,ARTS DOUBLE HONOURS,1,MT103A,42,PASS
ARTS,ARTS DOUBLE HONOURS,1,MT103A,42,PASS
ARTS,ARTS DOUBLE HONOURS,1,MT103A,43,PASS
ARTS,ARTS DOUBLE HONOURS,1,MT103A,44,PASS
ARTS,ARTS DOUBLE HONOURS,1,MT103A,46,PASS
ARTS,ARTS DOUBLE HONOURS,1,MT103A,48,PASS
ARTS,ARTS DOUBLE HONOURS,1,MT103A,50,PASS
ARTS,ARTS DOUBLE HONOURS,1,MT103A,50,PASS
ARTS,ARTS DOUBLE HONOURS,1,MT103A,50,PASS
ARTS,ARTS DOUBLE HONOURS,1,MT103A,51,PASS
ARTS,ARTS DOUBLE HONOURS,1,MT103A,51,PASS
ARTS,ARTS DOUBLE HONOURS,1,MT103A,52,PASS
ARTS,ARTS DOUBLE HONOURS,1,MT103A,54,PASS
ARTS,ARTS DOUBLE HONOURS,1,MT103A,54,PASS
ARTS,ARTS DOUBLE HONOURS,1,MT103A,55,PASS
ARTS,ARTS DOUBLE HONOURS,1,MT103A,56,PASS
ARTS,ARTS DOUBLE HONOURS,1,MT103A,56,PASS
ARTS,ARTS DOUBLE HONOURS,1,MT103A,58,PASS
ARTS,ARTS DOUBLE HONOURS,1,MT103A,58,PASS
ARTS,ARTS DOUBLE HONOURS,1,MT103A,58,PASS
ARTS,ARTS DOUBLE HONOURS,1,MT103A,58,PASS
ARTS,ARTS DOUBLE HONOURS,1,MT103A,59,PASS
ARTS,ARTS DOUBLE HONOURS,1,MT103A,59,PASS
ARTS,ARTS DOUBLE HONOURS,1,MT103A,60,PASS
ARTS,ARTS DOUBLE HONOURS,1,MT103A,61,PASS
ARTS,ARTS DOUBLE HONOURS,1,MT103A,61,PASS
ARTS,ARTS DOUBLE HONOURS,1,MT103A,61,PASS
ARTS,ARTS DOUBLE HONOURS,1,MT103A,62,PASS
ARTS,ARTS DOUBLE HONOURS,1,MT103A,62,PASS
ARTS,ARTS DOUBLE HONOURS,1,MT103A,62,PASS
ARTS,ARTS DOUBLE HONOURS,1,MT103A,64,PASS
ARTS,ARTS DOUBLE HONOURS,1,MT103A,64,PASS
ARTS,ARTS DOUBLE HONOURS,1,MT103A,64,PASS
ARTS,ARTS DOUBLE HONOURS,1,MT103A,64,PASS
ARTS,ARTS DOUBLE HONOURS,1,MT103A,66,PASS
ARTS,ARTS DOUBLE HONOURS,1,MT103A,67,PASS
ARTS,ARTS DOUBLE HONOURS,1,MT103A,68,PASS
ARTS,ARTS DOUBLE HONOURS,1,MT103A,68,PASS
ARTS,ARTS DOUBLE HONOURS,1,MT103A,70,PASS
ARTS,ARTS DOUBLE HONOURS,1,MT103A,71,PASS
ARTS,ARTS DOUBLE HONOURS,1,MT103A,72,PASS
ARTS,ARTS DOUBLE HONOURS,1,MT103A,75,PASS
ARTS,ARTS DOUBLE HONOURS,1,MT103A,76,PASS
ARTS,ARTS DOUBLE HONOURS,1,MT103A,78,PASS
ARTS,ARTS DOUBLE HONOURS,1,MT103A,78,PASS
ARTS,ARTS DOUBLE HONOURS,1,MT103A,79,PASS
ARTS,ARTS DOUBLE HONOURS,1,MT103A,80,PASS
ARTS,ARTS DOUBLE HONOURS,1,MT103A,81,PASS
ARTS,ARTS DOUBLE HONOURS,1,MT103A,86,PASS
ARTS,ARTS DOUBLE HONOURS,1,MT103A,,ABSENT
ARTS,ARTS DOUBLE HONOURS,1,MT104A,12,FAIL
ARTS,ARTS DOUBLE HONOURS,1,MT104A,13,FAIL
ARTS,ARTS DOUBLE HONOURS,1,MT104A,19,FAIL
ARTS,ARTS DOUBLE HONOURS,1,MT104A,19,FAIL
ARTS,ARTS DOUBLE HONOURS,1,MT104A,19,FAIL
ARTS,ARTS DOUBLE HONOURS,1,MT104A,19,FAIL
ARTS,ARTS DOUBLE HONOURS,1,MT104A,25,PASS BY COMPENSATION
ARTS,ARTS DOUBLE HONOURS,1,MT104A,26,PASS BY COMPENSATION
ARTS,ARTS DOUBLE HONOURS,1,MT104A,27,FAIL
ARTS,ARTS DOUBLE HONOURS,1,MT104A,27,PASS BY COMPENSATION
ARTS,ARTS DOUBLE HONOURS,1,MT104A,28,PASS BY COMPENSATION
ARTS,ARTS DOUBLE HONOURS,1,MT104A,30,FAIL
ARTS,ARTS DOUBLE HONOURS,1,MT104A,30,FAIL
ARTS,ARTS DOUBLE HONOURS,1,MT104A,32,PASS BY COMPENSATION
ARTS,ARTS DOUBLE HONOURS,1,MT104A,32,PASS BY COMPENSATION
ARTS,ARTS DOUBLE HONOURS,1,MT104A,32,PASS BY COMPENSATION
ARTS,ARTS DOUBLE HONOURS,1,MT104A,36,PASS BY COMPENSATION
ARTS,ARTS DOUBLE HONOURS,1,MT104A,37,PASS BY COMPENSATION
ARTS,ARTS DOUBLE HONOURS,1,MT104A,37,PASS BY COMPENSATION
ARTS,ARTS DOUBLE HONOURS,1,MT104A,37,PASS BY COMPENSATION
ARTS,ARTS DOUBLE HONOURS,1,MT104A,38,FAIL
ARTS,ARTS DOUBLE HONOURS,1,MT104A,38,PASS BY COMPENSATION
ARTS,ARTS DOUBLE HONOURS,1,MT104A,38,PASS BY COMPENSATION
ARTS,ARTS DOUBLE HONOURS,1,MT104A,40,PASS
ARTS,ARTS DOUBLE HONOURS,1,MT104A,40,PASS
ARTS,ARTS DOUBLE HONOURS,1,MT104A,40,PASS
ARTS,ARTS DOUBLE HONOURS,1,MT104A,40,PASS
ARTS,ARTS DOUBLE HONOURS,1,MT104A,41,PASS
ARTS,ARTS DOUBLE HONOURS,1,MT104A,42,PASS
ARTS,ARTS DOUBLE HONOURS,1,MT104A,44,PASS
ARTS,ARTS DOUBLE HONOURS,1,MT104A,45,PASS
ARTS,ARTS DOUBLE HONOURS,1,MT104A,45,PASS
ARTS,ARTS DOUBLE HONOURS,1,MT104A,46,PASS
ARTS,ARTS DOUBLE HONOURS,1,MT104A,50,PASS
ARTS,ARTS DOUBLE HONOURS,1,MT104A,50,PASS
ARTS,ARTS DOUBLE HONOURS,1,MT104A,51,PASS
ARTS,ARTS DOUBLE HONOURS,1,MT104A,51,PASS
ARTS,ARTS DOUBLE HONOURS,1,MT104A,51,PASS
ARTS,ARTS DOUBLE HONOURS,1,MT104A,55,PASS
ARTS,ARTS DOUBLE HONOURS,1,MT104A,55,PASS
ARTS,ARTS DOUBLE HONOURS,1,MT104A,55,PASS
ARTS,ARTS DOUBLE HONOURS,1,MT104A,55,PASS
ARTS,ARTS DOUBLE HONOURS,1,MT104A,59,PASS
ARTS,ARTS DOUBLE HONOURS,1,MT104A,60,PASS
ARTS,ARTS DOUBLE HONOURS,1,MT104A,61,PASS
ARTS,ARTS DOUBLE HONOURS,1,MT104A,64,PASS
ARTS,ARTS DOUBLE HONOURS,1,MT104A,64,PASS
ARTS,ARTS DOUBLE HONOURS,1,MT104A,68,PASS
ARTS,ARTS DOUBLE HONOURS,1,MT104A,68,PASS
ARTS,ARTS DOUBLE HONOURS,1,MT104A,68,PASS
ARTS,ARTS DOUBLE HONOURS,1,MT104A,69,PASS
ARTS,ARTS DOUBLE HONOURS,1,MT104A,69,PASS
ARTS,ARTS DOUBLE HONOURS,1,MT104A,69,PASS
ARTS,ARTS DOUBLE HONOURS,1,MT104A,72,PASS
ARTS,ARTS DOUBLE HONOURS,1,MT104A,73,PASS
ARTS,ARTS DOUBLE HONOURS,1,MT104A,73,PASS
ARTS,ARTS DOUBLE HONOURS,1,MT104A,75,PASS
ARTS,ARTS DOUBLE HONOURS,1,MT104A,76,PASS
ARTS,ARTS DOUBLE HONOURS,1,MT104A,78,PASS
ARTS,ARTS DOUBLE HONOURS,1,MT104A,78,PASS
ARTS,ARTS DOUBLE HONOURS,1,MT104A,79,PASS
ARTS,ARTS DOUBLE HONOURS,1,MT104A,79,PASS
ARTS,ARTS DOUBLE HONOURS,1,MT104A,83,PASS
ARTS,ARTS DOUBLE HONOURS,1,MT104A,89,PASS
ARTS,ARTS DOUBLE HONOURS,1,MT104A,91,PASS
ARTS,ARTS DOUBLE HONOURS,1,MT104A,,ABSENT
ARTS,ARTS DOUBLE HONOURS,1,MT104A,,ABSENT
ARTS,ARTS DOUBLE HONOURS,1,MT104A,,ABSENT
ARTS,ARTS DOUBLE HONOURS,1,MT112A,16,FAIL
ARTS,ARTS DOUBLE HONOURS,1,MT112A,18,FAIL
ARTS,ARTS DOUBLE HONOURS,1,MT112A,23,FAIL
ARTS,ARTS DOUBLE HONOURS,1,MT112A,24,FAIL
ARTS,ARTS DOUBLE HONOURS,1,MT112A,25,PASS BY COMPENSATION
ARTS,ARTS DOUBLE HONOURS,1,MT112A,32,FAIL
ARTS,ARTS DOUBLE HONOURS,1,MT112A,33,PASS BY COMPENSATION
ARTS,ARTS DOUBLE HONOURS,1,MT112A,34,PASS BY COMPENSATION
ARTS,ARTS DOUBLE HONOURS,1,MT112A,35,FAIL
ARTS,ARTS DOUBLE HONOURS,1,MT112A,38,PASS BY COMPENSATION
ARTS,ARTS DOUBLE HONOURS,1,MT112A,38,PASS BY COMPENSATION
ARTS,ARTS DOUBLE HONOURS,1,MT112A,39,PASS BY COMPENSATION
ARTS,ARTS DOUBLE HONOURS,1,MT112A,40,PASS
ARTS,ARTS DOUBLE HONOURS,1,MT112A,41,PASS
ARTS,ARTS DOUBLE HONOURS,1,MT112A,45,PASS
ARTS,ARTS DOUBLE HONOURS,1,MT112A,45,PASS
ARTS,ARTS DOUBLE HONOURS,1,MT112A,45,PASS
ARTS,ARTS DOUBLE HONOURS,1,MT112A,45,PASS
ARTS,ARTS DOUBLE HONOURS,1,MT112A,47,PASS
ARTS,ARTS DOUBLE HONOURS,1,MT112A,47,PASS
ARTS,ARTS DOUBLE HONOURS,1,MT112A,47,PASS
ARTS,ARTS DOUBLE HONOURS,1,MT112A,47,PASS
ARTS,ARTS DOUBLE HONOURS,1,MT112A,47,PASS
ARTS,ARTS DOUBLE HONOURS,1,MT112A,48,PASS
ARTS,ARTS DOUBLE HONOURS,1,MT112A,50,PASS
ARTS,ARTS DOUBLE HONOURS,1,MT112A,51,PASS
ARTS,ARTS DOUBLE HONOURS,1,MT112A,52,PASS
ARTS,ARTS DOUBLE HONOURS,1,MT112A,52,PASS
ARTS,ARTS DOUBLE HONOURS,1,MT112A,53,PASS
ARTS,ARTS DOUBLE HONOURS,1,MT112A,55,PASS
ARTS,ARTS DOUBLE HONOURS,1,MT112A,57,PASS
ARTS,ARTS DOUBLE HONOURS,1,MT112A,59,PASS
ARTS,ARTS DOUBLE HONOURS,1,MT112A,60,PASS
